codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;despesatotal
3106;527649.89;251078.47;188670.58;18047.82;69853.02;0;0;0;104451.17;40498.56;63279.06;735878.68
3201;754487.35;314467.4;199584.77;956.96;239478.22;0;0;0;1314.39;6734.16;56601.3;819137.2
309;2374403.81;1099130;787007.2;31975.24;456291.37;0;757281.91;64487.56;728339.69;94045.81;570794.15;4589352.93
1313;6216335.65;2896427.27;2693010.62;186101.78;440795.98;811499.92;870916.75;2446519.61;1510182.93;262044.22;636274.99;12753774.07
4204;760538.17;637848.11;84320.29;19160.02;19209.75;0;7566.36;8426.93;4262.38;26702.7;370693.59;1178190.13
4302;1317080.31;748273.97;219590.94;31661.88;317553.52;70227.14;113480.96;0;107484.32;80367.76;630135.41;2318775.9
508;1275902.67;634709.55;522167.11;5585.17;113440.84;40000;956.33;20871.86;11422.44;379160.85;82882.27;1811196.42
710;1560046.72;972847.67;468951.39;2993.09;115254.57;41224.55;467.29;20957.64;28878.87;119235.56;22448.94;1793259.57
711;3809826.37;993443.49;2268549.85;104256.02;443577.01;78450.06;591018.43;208307.97;565233.18;320290.37;288678.32;5861804.7
1813;1737260.64;969133.28;607791.77;46912.62;113422.97;0;80002.96;48168.27;61931.07;68877.27;120391.93;2116632.14
3107;783727.76;337521.1;189244.44;189898.42;67063.8;0;0;0;32374.42;71009.62;344836.55;1231948.35
1709;2544859;736742.47;908410.35;91951.39;807754.79;53511;86835.6;419639.9;791958.05;124471.73;224237.91;4245513.19
4205;2118613.01;1091667.11;583202.99;264232.38;179510.53;0;455823.17;415515.52;149033.31;402839.42;509268.25;4051092.68
1414;3175222.2;1219254.49;1554786.81;64164.15;337016.75;0;497725.63;112396.5;224683.29;112009.37;781552.36;4903589.35
1710;1230980.49;562779.81;492401.03;37186.64;138613.01;15000;42600.62;81408.07;75221.65;117555.14;198270.36;1761036.33
911;1791928.63;812389.1;555837.63;11700.09;412001.81;570.75;0;238472.15;643804.43;152241.26;156949.63;2983966.85
1415;1448198.48;835699.23;501113.81;10598.39;100787.05;0;0;0;9457.06;27368.86;164567.31;1649591.71
1814;1320404.71;592105.66;457288.17;56753.84;214257.04;10000;50551.66;715;10847;45457.85;212119.84;1650096.06
3108;2641113;1465402.56;1093002.4;33067.95;49640.09;0;0;66707.33;50000;1762.9;312622.69;3072205.92
4401;560142.72;260562.05;188964.15;11241.37;99375.15;16496.84;10665.1;5467.57;72091.55;122273.21;97116.16;884253.15
4802;342260.75;235429.25;79073.09;5722.78;22035.63;3375.44;31593.2;2871;201962.17;3952.8;86780.86;672796.22
109;11893677.57;3174643.92;6464376.36;464889.39;1789767.9;348080.62;1424517.41;701991.79;959264.07;457446.26;2277340.79;18062318.51
1711;970401.21;455443.72;433367.69;8719.19;72870.61;87398;0;74668.01;210177.7;25977.79;168827.77;1537450.48
3109;704370.89;342351.83;176592.79;46727.73;138698.54;0;0;0;150085.01;40565;408245.63;1303266.53
1416;5387079.77;3093480.64;1178883.33;238135.11;876580.69;29416.25;26976.56;57789.12;47177.75;312911.92;1122635.8;6983987.17
1509;4053803.4;2289523.99;1410062.26;45299.12;308918.03;3840;27839.8;236933.23;181951.36;43701.37;421283.07;4969352.23
1314;5540937.36;1915841.16;1770845.97;54249.38;1800000.85;201778.9;1119975.74;253598.6;878269.95;538911.79;789062.37;9322534.71
812;1653776.4;931272.95;573614.31;4022.54;144866.6;0;0;2292.78;5227.5;7959.88;125538.41;1794794.97
116;2729592.19;1043851.02;1338378.09;27702.14;319660.94;103270.66;871799.43;8576.92;6551.94;1494690.82;479385.5;5693867.46
1815;1265323.5;400159.29;674538.58;15989.78;174635.85;0;33690.25;17100.34;68198.8;64034.81;285699.53;1734047.23
1816;2217286.16;1464373.08;571771.35;33014.87;148126.86;11341.27;53217.3;25349.71;110201.35;246963.05;885516.61;3549875.45
4603;568434.3;237682.05;141228.05;6860.92;182663.28;1787.79;2343;16298;40038.59;14728.52;267398.9;911029.1
3110;644586.58;294451.64;207037.71;13047.15;130050.08;105131.69;542.12;22031.38;165928;71660.5;146596.46;1156476.73
1417;1034934.44;682856.22;279254.63;17170.34;55653.25;4703.09;847.54;6866.34;7307.62;62721.13;160135.17;1277515.33
1817;1288728.6;677453.35;507091.59;3562.37;100621.29;60;18450;7539.67;177654.18;48849.6;172640.66;1713922.71
912;3393770.88;1187334.49;1173590.39;663106.43;369739.57;0;2410.8;2991.26;48265.45;46967.67;539714.93;4034120.99
1510;10331605.79;7500075.93;2457832.53;317398.5;56298.83;0;6408.1;0;442.8;133998.09;877630.3;11350085.08
1818;1167530.04;368828.79;562492.52;10195.61;226013.12;0;120168.59;4206.6;83355.57;46733.22;141366.2;1563360.22
213;2374573.83;1419930.41;691686.93;4145.53;258810.96;89;209827.2;2571.18;244650.52;165825.15;99230.53;3096767.41
509;2253141.03;870655.63;1053101.11;60614.32;268769.97;7004;0;43961.31;148806.75;80959.4;112166.37;2646038.86
1511;5468085.19;3830008.2;1231151.26;98392.79;308532.94;227535.01;287496.47;114628.59;153713.37;326845.32;214944.88;6793248.83
1512;9194339.41;5752994.43;2042379.92;76198.69;1322766.37;240830.5;1292197.95;59313.73;208984.86;290415.41;1131523.56;12417605.42
117;984991.36;442443.68;433694.42;8148.71;100704.55;0;17917.22;0;25994.4;102668.24;108618.68;1240189.9
813;4984223.7;2654225.26;2037589.16;127181.89;165227.39;904.5;0;11156.26;45.85;37475.72;1103187.8;6136993.83
1513;4918157.13;1979624.11;2141808.63;62113.9;734610.49;93.25;637557.2;119869.94;676570.08;509856;461246.48;7323350.08
1111;17348846.84;10043320.47;2201481.53;376311.73;4727733.11;119199.31;2600775.46;0;135452.67;40741.83;3541342.75;23786358.86
1112;1313900.65;629444.72;527179.94;20322.47;136953.52;0;0;0;39108.49;49010.97;101263.32;1503283.43
615;1939235.73;1057677.87;754596.75;22949.27;104011.84;856;117536.49;261776.12;619139.28;284679.61;451373.54;3674596.77
1215;1097799.71;578474.66;377809.2;14227.4;127288.45;41852.44;264364.8;93834.96;12843.58;94821.04;111911.26;1717427.79
616;1446386.56;739895.69;499446.7;6565.43;200478.74;0;44400.11;7994.81;63921.2;91736.46;111727.54;1766166.68
1819;1046458.47;517449.93;430405.5;46023.82;52579.22;1500;19564.56;82924.38;122926.62;65383.08;269555.97;1608313.08
1820;1539251.54;929931.37;453435.34;86127.85;69756.98;1174.06;147492.57;9434.21;57599.63;57995.37;134797.82;1947745.2
814;3638946.46;2137323.98;757385.7;44004.71;700232.07;4489.17;92751.46;253.18;23783;72919.04;339510.94;4172653.25
310;1495451.72;839031.79;491265.3;12311.47;152843.16;750;43134.75;9634.05;86875.8;3303.9;282266.95;1921417.17
1418;3452276.38;2047620.71;893610.87;108367.42;402677.38;0;3144.87;170044.5;51368.8;38911.83;684471.59;4400217.97
1821;3033985.25;1190776.91;1300097.39;5455.21;537655.74;0;108503.26;60159.79;487110.74;221616.22;486301.93;4397677.19
409;1571082.42;720263.66;591567;127677.73;131574.03;0;72920.81;59957.02;260461.01;207206.36;439814.43;2611442.05
1419;3301682.72;1803053.72;1161823.35;92370.28;244435.37;26500;131568.28;76120.56;256966.59;42603.84;628138.37;4463580.36
1113;5901706.27;2651714.65;1400678.4;75877.86;1773435.36;365236.08;162897.17;120;57966.78;321358.1;1194437.03;8003721.43
913;1080928.46;597835.68;367386.15;35298.46;80408.17;0;10752.48;15567.72;18891.2;33803.6;605362.66;1765306.12
1318;2927106.23;1502830.21;897035.82;232998.48;294241.72;56130.75;175492.08;0;0;43624.32;105952.29;3308305.67
118;2576778.57;780199.35;1505656.69;70989.73;219932.8;15000;1498844.65;34863.8;294094.72;242732.47;400855.26;5063169.47
119;2575835.77;918546.03;904178.41;472243.08;280868.25;145756.05;230812.51;339617.87;527905.15;332796.76;443034.24;4595758.35
1608;2339812.36;1191676.14;919908.4;104389.46;123838.36;7456.25;314508.72;205361.24;619753.26;150367.47;219598.22;3856857.52
1315;9973877.66;2636580.52;5759591.48;1264647;313058.66;200;2847290.99;329636.33;3167186.23;366656.18;666708.01;17351555.4
1712;2277752.35;932006.76;968097.57;97179.57;280468.45;105760.68;246121.36;288251.06;1712208.12;643072.78;305533.03;5578699.38
4502;505222.23;344644.05;149394.74;4788.77;6394.67;0;0;0;0;14903.4;445143.67;965269.3
712;1333373.58;881125.57;371187.1;35848.11;45212.8;0;7145.85;7577.54;7900.93;20861.94;95062.29;1471922.13
713;1129662.07;554554.4;383516.23;1106.39;190485.05;3500;321534.1;19902.63;20736.86;10251.33;82884.63;1588471.62
1609;7311316.07;3911150.93;2665435.35;54120.94;680608.85;128780.41;1657202.88;797.99;1709928.78;713214.56;1846248.29;13367488.98
214;1201210.28;770372.24;232249.6;17873.89;180714.55;0;79265.82;3430.78;26429.96;107026.41;238852.03;1656215.28
311;1599246.28;566735.63;703777.93;16514.37;312218.35;28618.77;586038.74;0;476639.04;232672.52;203803.51;3127018.86
510;764603;497756.24;200417.25;15042.97;51386.54;0;959.4;38856.93;0;16019.87;81027.57;901466.77
815;1328653.99;875663.44;349180.42;24263.03;79547.1;31145.47;127075.9;0;95885.59;21580.78;2535;1606876.73
1316;6133442.01;3867042.01;1701167.52;256711.22;308521.26;2093.42;142295.61;0;56994.29;156189.98;2996499.94;9487515.25
4101;659019.5;382963.04;239854.69;2361.18;33840.59;11000;3723.91;24892.89;19951.56;14641.27;36398.5;769627.63
410;1542836.03;599475.53;659738.33;2680.26;280941.91;950;124257.55;28305.87;208552.69;15388.27;114100.44;2034390.85
1114;8247811.71;3736806.23;2680178.04;28556.41;1802271.03;392010.28;23235.34;767944.86;775864.65;466297.42;122011.35;10795175.61
4206;1018239.75;498313.42;177547.24;218175.24;124203.85;50000;462290.27;0;0;33896.9;86459.09;1650886.01
1420;980779.11;628799.97;282030.27;10737.96;59210.91;0;167759.23;0;33369.9;78826.05;57185.25;1317919.54
1610;1636394.35;842627.6;680518.09;17446.36;95802.3;0;7352.43;83171.67;174099.19;114547.32;198580.2;2214145.16
312;8748832.56;4053011.94;3800618.01;140986.99;754215.62;875022.17;281123.69;25301.68;185325.4;47485.8;1230714.17;11393805.47
914;1439744.1;664266.08;467108.14;19767.28;288602.6;0;990854.67;9805;95791.5;170647.83;149672.36;2856515.46
1317;11308534.02;7514076.72;2324239.32;632511.64;837706.34;35789.6;1173910.25;0;826827.55;241974.58;6318262.21;19905298.21
1822;997771.47;521433.52;374048.26;10695.82;91593.87;24249.5;0;0;117013.04;8983.74;121426.13;1269443.88
617;1067658.8;545476.44;275494.34;185753.68;60934.34;1700;4762.08;4243.49;4466.82;104556.15;114825.54;1302212.88
1713;2029261.99;905251.88;705658.95;6277.04;412074.12;124018.94;0;1123330.64;509563.66;228805.01;160489.82;4175470.06
1714;2442220.87;1477046.86;554703.93;90624.41;319845.67;15384.74;163863.96;0;32149.89;263603.83;587677.83;3504901.12
816;1844538.36;1221823.81;353523.44;51577.3;217613.81;0;42476.31;7695.89;62733.39;47666.17;45545.81;2050655.93
511;873242.86;532861.24;215901.04;5600.03;118880.55;4500;94.17;6184.25;12348.87;27027.68;107219.74;1030617.57
313;3899183.6;1758416.35;1570145.73;65095.83;505525.69;0;521103.15;184901.83;367042.38;88569.98;388996.61;5449797.55
714;1159897.98;664718.61;327067.98;32089.14;136022.25;0;193854.22;12241.69;17049.44;280388.03;385055.33;2048486.69
411;1050053.76;547442.12;322350.17;7572.3;172689.17;25000;188445.33;137226.59;0;384573.2;169567.02;1954865.9
412;1919640.14;767844.14;762883.55;24636.82;364275.63;0;289513.7;49330.64;394766.69;37965.21;336749.67;3027966.05
1823;6039234.69;2980798;1979587.69;18918.31;1059930.69;146656.59;17672.52;44511.64;171971.12;571239.24;886036.08;7877321.88
314;1661025.16;1087406.68;394902.12;1233.33;177483.03;0;369636.72;0;41930.5;21447.11;109697.37;2203736.86
1824;1368621.29;565497.36;547131.22;43347.35;212645.36;0;38097.66;5491.81;48355.48;101554.74;820562.93;2382683.91
1401;8242715.78;3775443.1;2859590.54;90205.4;1517476.74;3194.93;515587.57;30660.35;386134.11;416503.1;841539.04;10436334.88
101;8532480.45;3649713.58;3468188.18;9667.02;1404911.67;69692;2579183.73;372053.34;1997256.23;495428.36;691355.97;14737450.08
901;2201993.33;910184.25;1005608.26;20072.26;266128.56;4533.6;108499.6;137055.75;443105.45;140800.54;292102.97;3328091.24
701;3791829.3;1855998.18;1329687.42;376495.07;229648.63;0;100891.03;11649.42;466662.24;139358.48;498823.29;5009213.76
102;4866072.3;2055764.39;2237535.31;43117.64;529654.96;160000;129284.44;0;363337.61;915771.59;332529.81;6766995.75
801;21517170.13;10645261.16;9302454.24;138640.53;1430814.2;940.95;765072.77;115599.25;121970.83;355620.2;995517.46;23871891.59
1501;7004346.01;3147991.98;2327392.45;16814.67;1512146.91;112.45;529421.24;49481.11;787203.65;58112.72;300673.02;8729350.2
1402;3655638.73;1513791.04;1506892.68;179297.94;455657.07;67777.84;229271.42;1374.41;365265.76;215503.07;794840.02;5329671.25
1001;11174077.67;3607754.8;6045620.45;134950.87;1385751.55;0;413884.85;18391.03;185565.11;884945.54;1736184.23;14413048.43
1502;4737497.29;3401277.13;964159.34;30929.77;341131.05;0;8119.95;9748.07;303504.4;38467.8;258190.97;5355528.48
802;2463922.35;1470779.53;812711.72;3352.86;177078.24;122027.33;1215.07;68620.01;12378.59;382635.91;478403.66;3529202.92
1101;8687902.8;4894110.09;2356937.39;96022.48;1340832.84;0;176801.38;21676.59;618467.86;94563.63;386708.07;9986120.33
401;2518657.9;1421581.64;701316.47;253996.09;141763.7;2450;12328.72;19171.6;349261.99;585857.59;1078702.5;4566430.3
1701;3188081.16;1525370.15;1432523.61;115723.87;114463.53;15437.34;0;196100.45;394158.33;171965.51;770574.96;4736317.75
803;3429522.35;1654014.55;1233254.87;31058.81;511194.12;15793.97;36877.46;10156.96;166037.98;118061.82;405733.48;4182184.02
201;3768243.01;1775546.44;1361143.89;41046.28;590506.4;825;787280.71;58935.8;412927.06;344659.36;478774;5851644.94
1503;26566385.06;13969170.54;8685945.39;247247.64;3664021.49;800;528517.82;288614.55;149275.41;1683250.5;2081788.95;31298632.29
902;3395345.49;1280865.54;1311770.74;33873.64;768835.57;8912.52;87528.27;26961.41;74192.25;320059.49;288302.15;4201301.58
1403;5748554.9;2178100.27;2773417.45;59859.59;737177.59;12500;48875.81;74695.84;407978.25;125746.49;458049.76;6876401.05
202;3653764.77;1976109.61;1141733.04;23364.64;512557.48;0;161307.29;261870.32;379586.63;738763.11;426183.92;5621476.04
1404;2667158.64;1454514.93;773164.88;160654.99;278823.84;0;2329.81;92899.15;4181.3;531253.5;382266.69;3680089.09
1201;2127541.7;1357103.74;610456.33;10260.15;149721.48;23966;150979.49;0;47120.39;182839.41;172110.96;2704557.95
1002;2458428.81;810202.92;1461860.39;50643.32;135722.18;50000;871890.13;164944.04;508512.63;1655671.58;291576.81;6001024
203;1655516.01;1061149.63;368003.52;3772.22;222590.64;0;0;15532.92;9930.98;44158.74;95007.34;1820145.99
1115;30555469.06;13910824.75;12174430.88;77950.61;4392262.82;338895.42;332781.57;602891.8;358884.46;345438.52;2277737.15;34812097.98
1301;10932984.88;5082513.18;4684865.79;86107.98;1079497.93;17663.03;885410.99;98253.07;620819;709800.12;1701086.01;14966017.1
301;3703327.09;1983830.56;1174589.05;88886.44;456021.04;20000;675669.59;222586.79;605847.25;110200.38;1288314.47;6625945.57
103;5252011.93;2111841.11;2633139.36;56000.89;451030.57;26514.5;1255795.69;1123082.96;1342855.14;805990.03;678367.47;10484617.72
4301;4809312.7;2424273.36;1098318.08;44221.29;1242499.97;107214.7;55009.22;0;538137.63;116980.35;1137700.2;6764354.8
1003;5188671.85;1197415.92;3350926.71;205151.68;435177.54;3357;498178.11;918043.92;1044502.25;373240.69;810754.47;8836748.29
1601;5863894.44;2561324.21;2488006.79;28130.28;786433.16;151307.16;461309.84;87181.09;1130694.77;304627.02;1384985.78;9384000.1
601;3170523.45;1670902.9;1158984.56;48276.6;292359.39;22878;291308.88;2961.03;183980.45;109827.1;583385.63;4364864.54
1801;3549799.8;1451356.66;1695250.52;175096.77;228095.85;28056;76637.03;38781.6;315627.4;163283.14;954028.54;5126213.51
104;4729090.17;1745965.16;2284997.74;47676.33;650450.94;44052.56;452627.31;55114.62;466857.28;415014.19;654757.19;6817513.32
702;2948101.45;1430052.38;1030513.8;27335.46;460199.81;0;36109.51;147510.75;0;577057.12;599959.97;4308738.8
1202;1716880.04;889171.61;591128.53;5577.21;231002.69;44834.31;23516.19;7801.3;39742.38;204842.94;176023.5;2213640.66
1102;6219291.22;1986118.9;3755968.39;73196.65;404007.28;0;449857.56;46508.05;240833.02;86391;723864.44;7766745.29
105;12220887.41;5432160.28;3148714.33;913836.91;2726175.89;841165.28;642755.87;342506.36;308080.31;1062031.15;4644069.73;20061496.11
1203;2754933.53;1770027.83;702093.55;38568.26;244243.89;0;10548.49;34857.45;78284.51;443891.9;488667.4;3811183.28
1103;6868468.12;2847938.19;3042267.43;595288.37;382974.13;498.8;31853.15;287571.01;161170.49;61959.27;1507529.11;8919049.95
1302;5248560.83;2677414.23;2144327.13;32164.51;394654.96;206824.72;683339.73;475467.89;422792.39;122878.74;640609.82;7800474.12
302;17498061.8;6971325.28;6775942.04;78886.62;3671907.86;144903.15;2210213.4;120113.42;348508.05;1676735.43;4989459.3;26987994.55
204;1505647.69;1011013.51;211667.15;39243;243724.03;1127.5;21813.45;0;17465.32;134857.07;225839.51;1906750.54
1504;19583324.4;9419585.47;8133144.41;60996.69;1969597.83;27056.06;568990.86;1871816.79;870978.87;1306519.03;1594581.32;25823267.33
1004;3615833.07;940950.68;2249023.16;7000.44;418858.79;64090;610267.95;10761.66;229546.58;76078.98;42654.37;4649232.61
205;8328714.62;4300818.88;2813563.68;48705.54;1165626.52;2558.83;127056.42;9864.19;242228.56;859863.04;810813.67;10381099.33
501;1791481.43;528675.39;1014603.07;15416.07;232786.9;0;890108.55;1168.5;201788.03;72551.37;264716.15;3221814.03
1405;6445947.06;3182903.19;2495949.51;11735.23;755359.13;37193.21;177850.33;2182.61;18653.24;11275.6;909138.75;7602240.8
1005;3583248.1;1676283.57;1671555.51;92893.18;142515.84;0;775720.49;111766.97;52396.55;134672.87;434744.33;5092549.31
703;2947486.2;1645396.85;1052654.03;80971.3;168464.02;28036.3;3005701.63;315453.69;265956.38;823033.64;258220.38;7643888.22
1702;2363582.51;1171239.96;1003822.85;19734.36;168785.34;26368.27;0;124735.55;48734.23;241998.01;393645.93;3199064.5
303;31290302.69;13589451.49;8354650.88;348575.81;8997624.51;0;4722441.03;0;1135322.44;3041674.18;5442254.2;45631994.54
402;9684244.49;3485821.54;5333452.49;86061.32;778909.14;52234.77;4175107.79;282691.35;70563.88;927705.09;2525814.54;17718361.91
304;3787586.3;2547124.3;748310.48;53984.63;438166.89;253629.1;1046680.86;344232.83;948823.7;162072.7;1197534.78;7740560.27
1104;4103592.06;1888388.32;1908427.78;31093.36;275682.6;6600;23766.97;18951.24;236760.93;70004.15;140904.14;4600579.49
1006;7623278.15;2605990.43;3721716.22;34860.81;1260710.69;80000;29457.35;0;1137924.79;267895.58;730408.41;9868964.28
3101;3338805.63;1196980.11;1151674.4;745589.32;244561.8;0;4633.34;32391.59;4165906.78;184070.24;599309.78;8325117.36
4501;1328811.48;924781.22;275730.42;87644.75;40655.09;0;0;21836.52;53237.35;123035.23;495624.75;2022545.33
3102;4647145.64;1855289.68;2369737.27;69176.7;352941.99;110542.46;259703.73;193670.96;4430283.36;179218.11;712851.79;10533416.05
1602;8432421.88;2512926.64;5178577.56;339604.99;401312.69;0;520357.97;186589.61;465487.96;214037.54;413782.24;10232677.2
1204;3171875.91;1724880.82;1026687.49;32541.02;387766.58;9103.08;268459.47;8857.98;132029.81;200725.97;28672.59;3819724.81
602;5572468.71;2478465.95;1681755.02;184750.02;1227497.72;195640.49;496533.43;5326.24;441843.05;383654.37;1865504.81;8960971.1
403;2283240.56;1266495;654908.3;22410.94;339426.32;21348.04;373526.58;0;146179.98;110093.74;478027.33;3412416.23
1802;2395327.25;1011145.88;968851.55;23768.46;391561.36;23750;17008.91;35157.78;384719;41542.12;385098.91;3282603.97
1406;4336970.32;3037261.45;963273.89;75938.93;260496.05;0;1105984.11;2467.89;1464.21;688208.7;613201.7;6748296.93
1105;54026575.06;16510424.75;25644100.16;353555.32;11518494.83;40444.98;1985688.56;6251.14;2894698.27;2231433.47;2805527.48;63990618.96
1007;1455155.93;735896.57;402592.54;147845.91;168820.91;24859.38;44913.48;0;10228.67;33642.84;147998.44;1716798.74
502;8608064.71;3544537.76;3527532.39;5410.87;1530583.69;1074294.88;3987414;258902.75;1906580.53;1247727.67;2535804.24;19618788.78
106;3662308.55;1649510.16;1431221.74;151664.81;429911.84;6203.46;1768.93;15407.75;172658.61;107788.72;171023.1;4137159.12
1205;2128798.8;1251640.58;712884.97;2509.49;161763.76;1664.81;21310.16;139883.39;72780.75;320547.85;135123.72;2820109.48
1803;5208487.79;2309843.54;2391115.7;57419.67;450108.88;22591.65;92128.24;69801.61;656875.48;152580.22;454921.54;6657386.53
804;4092506.83;1386823.45;2287452.71;13886.82;404343.85;28572.28;10618.43;26198.16;54315.56;247279.07;193218.05;4652708.38
206;3852005.93;1945895.8;1284301.41;24509.83;597298.89;8728.11;15373.8;21887.78;188941.01;156353.66;366108.12;4609398.41
903;3180456.21;1722468.96;968344.97;72336.67;417305.61;16000;354579.98;0;97317.28;128159.04;271595.89;4048108.4
305;5217726.53;2449257.54;2083315.6;256592.58;428560.81;39693.33;57445.56;973.22;1776158.91;349363.56;665775.19;8107136.3
1407;4469754.8;1783536.71;2080116.41;92891.31;513210.37;139512.42;381334.53;1142315.92;1110248.03;586987.11;1496881.83;9327034.64
1703;13114984.69;4828826.44;7025720.9;479064.1;781373.25;35460.46;665998.96;601125.97;1580944.18;2049495.23;2170995.89;20219005.38
1804;4725668.42;2137022.83;1885641.87;9528.08;693475.64;95286.17;457025.29;154430.43;97315.99;1028001.41;383178.03;6940905.74
